bpm,sdnn,rmssd,hr_mad,lf,hf,lf/hf,rsa
72.91385363219011,23.24958515493434,36.52396473549935,14.0,0.5400285423230954,0.43720705901873674,1.2351780036103035,-0.8273483768386053
74.21660252886201,21.266097751591545,31.835514759463212,16.0,0.17171898761617044,0.11782523532985913,1.4574041557008766,-2.1385528088914247
73.89162561576354,5.887840577551898,5.958187643906492,6.0,0.09394317753439653,0.054903319653834305,1.7110655262142382,-2.9021814650117683
69.78367062107468,100.4567568658276,113.89663930267848,12.0,1.0331620211737778,0.3692451354103264,2.798038273478319,-0.9962945319016365
71.17437722419929,18.734993995195193,15.638779638176011,8.0,1.1566878144312576,1.133434137986003,1.0205161249921182,0.12525208428037624
85.71428571428571,0.0,,0.0,1153.9481545126155,353.05181655712903,3.2684951624541196,5.866614835274509
108.09312638580931,3.647159874193753,5.259911279353167,2.0,0.38010670507376404,0.10611862670049996,3.5819037325703844,-2.2431976908017996
109.80966325036604,8.460102442248163,9.242757782641036,6.0,0.13887811176842307,0.07214127806765694,1.925085270019443,-2.629128887172732
84.52688424512796,22.052336736852983,26.491851234260356,18.0,0.31876340349640975,0.1936956943328205,1.6456917361760752,-1.6414669373509863
80.94186902133922,9.620913858416694,8.94427190999916,8.0,0.19113479561967656,0.14234812754417675,1.3427278526045887,-1.9494796192316655
80.50744083922908,8.955352986199818,8.854377448471462,10.0,0.13385128122054082,0.03950179084184712,3.3884864044883356,-3.2314092703345048
78.44069408129309,12.830748192274436,14.463747785411636,12.0,1.2613588891053835,0.5508238461917215,2.289949677789278,-0.5963402193252753
76.4006791171477,9.614803401237305,10.8397416943394,6.0,5.842115575718677,1.696058302425619,3.444525207278294,0.5283069132090553
74.81296758104739,17.86368134263235,10.344080432788601,12.0,2.5808644376442604,0.666682163703576,3.8712066681174613,-0.40544186282297406
77.9423226812159,11.881077392223316,9.404490653110589,5.0,4.03976298358686,1.0464095333417192,3.860594590232599,0.04536481228873694
83.02583025830259,22.440043572942443,25.10342243961604,20.0,1.673787255897665,1.6740508037800155,0.9998425687668765,0.5152463203403516
82.25324027916251,24.00137737094435,30.509015061125783,24.0,1.2664246383263702,1.2681068614259574,0.9986734374280606,0.23752512803656925
86.70520231213872,21.494185260204677,23.23007455081373,8.0,2.037437365824043,1.8130006737509843,1.1237929446593713,0.5949833033948094
66.18863761720904,10.380269746013347,15.748015748023622,5.0,4.799882117630247,1.329087011346377,3.6114130050582043,0.2844922488794369
64.2245480494767,12.838983845026036,18.275666882497067,6.0,0.3070185413471593,0.2189903825828866,1.401972715541307,-1.518727465276571
106.0320452403393,4.030991055421593,4.750939756661683,4.0,0.005674457627902518,0.004526323519606861,1.2536571023529888,-5.397845254076408
107.78443113772455,3.841296077570116,5.976143046671968,2.0,0.17346027869464672,0.12584616545680744,1.3783517206504101,-2.072695027020291
100.15579790785665,13.363964814214215,18.2208671582886,12.0,0.059139180663976325,0.04183488250965888,1.4136332437487356,-3.17402477766068
102.7648642035723,17.179128295102515,15.322181005628108,8.0,0.5412977718650962,0.17540982967356059,3.0859032978508485,-1.7406301591459004
111.8881118881119,7.741931283601011,4.898979485566356,4.0,0.022130033910124733,0.012313909751991354,1.7971573899626767,-4.397025781414619
117.1605789110958,2.94822684379804,3.1622776601683795,2.0,0.05617921293023747,0.04017806892149459,1.3982556762498493,-3.214433981439833
115.63478679836184,3.314268395890713,2.8284271247461903,2.0,0.05098363708571262,0.03725903066764966,1.3683565077279216,-3.289860929508086
69.30006930006931,18.749933333214813,21.166010488516726,16.0,0.08293535623729632,0.03673415811192478,2.257717625774947,-3.3040482180458026
69.48018528049408,21.659542988464363,19.300259065618782,14.0,0.0507137283549893,0.01814432867832745,2.7950181709155473,-4.009397236613687
68.56272219400711,12.260545977007753,14.849242404917497,12.0,0.11361262399632749,0.08135841316586023,1.3964459184413127,-2.5088910312931434
77.04879757179548,18.216330880388664,16.049922118191105,14.0,0.24199321283428088,0.11364588564341807,2.129361845914711,-2.1746679313325745
82.0079522862823,12.204862870427934,9.186947262284681,8.0,0.15339618849217634,0.10064808471516523,1.524084526062156,-2.296125156236209
99.83361064891847,13.685237092784117,5.629592142625227,13.0,0.06179703430059839,0.04515057383010839,1.368687683419638,-3.0977522897844385
99.1501416430595,6.7491496062958385,4.898979485566356,6.0,0.05497943372226394,0.02421500840435425,2.2704693223388577,-3.7207826560547663
105.05581089954038,24.062094152421565,9.715966241192895,14.0,0.10249846474918871,0.04619899706982465,2.2186296510782184,-3.0747971895754294
61.79196704428424,24.535688292770594,38.336852840501734,15.0,0.2979786173956374,0.2034722384401044,1.4644681735457126,-1.5922257038473497
